,Timestamp,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Light,Magnetic_x,Magnetic_y,Magnetic_z,Proximity,Latitude,Longitude,Elevation,Speed,Acceleration,Bearing
281,1633986163.0,-0.293,-1.262,10.555,0.05,0.016,0.034,429.4,-24.769,34.763,-58.163,5.0,-32.95592,-60.62265,36.3,11.916666666666666,-1.262,-24.513742
282,1633986164.0,0.289,-2.345,11.607,0.109,0.036,0.017,429.4,-25.856,32.569,-56.419,5.0,-32.95582,-60.62271,36.9,11.472222222222221,-2.345,-24.844568
283,1633986165.0,-0.353,-2.043,9.755,-0.009,-0.001,0.008,478.0,-21.15,33.6,-57.469,5.0,-32.95573,-60.62276,37.9,10.944444444444445,-2.043,-27.544168
284,1633986166.0,-0.267,-1.293,9.272,0.012,-0.021,-0.0,535.6,-25.838,31.95,-59.213,5.0,-32.95565,-60.62281,37.9,9.805555555555555,-1.293,-16.288542
285,1633986167.0,0.119,-1.205,9.513,-0.0,0.007,0.0,478.8,-24.188,34.125,-58.8,5.0,-32.95557,-60.62287,38.4,9.166666666666666,-1.205,-27.276325
286,1633986168.0,-0.403,-0.235,9.559,-0.0,0.005,0.0,432.9,-23.663,36.319,-55.856,5.0,-32.9555,-60.62291,38.9,8.61111111111111,-0.235,-15.3713455
287,1633986169.0,-0.214,-0.391,10.033,0.001,-0.019,0.003,432.9,-23.006,33.0,-58.5,5.0,-32.95543,-60.62296,38.3,8.527777777777777,-0.391,-25.04526
288,1633986170.0,-0.236,-0.798,9.784,0.008,-0.007,-0.001,485.1,-24.469,34.125,-56.925,5.0,-32.95536,-60.62301,37.7,9.138888888888888,-0.798,-27.107124
289,1633986171.0,-0.291,-0.424,9.64,-0.007,-0.0,-0.013,485.1,-23.569,32.85,-57.094,5.0,-32.95529,-60.62306,38.9,9.249999999999998,-0.424,-27.483545
290,1633986172.0,-0.296,-0.353,9.99,-0.001,-0.011,-0.009,539.4,-24.863,33.338,-56.456,5.0,-32.95513,-60.62316,38.6,9.88888888888889,-0.353,-23.440022
291,1633986173.0,-0.099,-0.393,9.959,0.018,-0.035,-0.007,487.0,-23.456,34.106,-58.031,5.0,-32.95505,-60.62321,38.4,10.305555555555555,-0.393,-24.579287
292,1633986174.0,-0.269,-0.788,9.691,0.004,-0.018,0.005,487.0,-20.794,36.281,-57.169,5.0,-32.95505,-60.62321,38.4,10.305555555555555,-0.788,-29.115137
293,1633986175.0,0.107,-1.013,9.973,0.003,-0.017,-0.0,487.0,-23.269,32.363,-56.644,5.0,-32.95488,-60.62334,35.9,10.638888888888888,-1.013,-27.349367
294,1633986176.0,-0.075,-0.489,9.698,0.001,0.03,0.004,487.0,-22.125,32.344,-57.131,5.0,-32.9548,-60.6234,34.5,10.36111111111111,-0.489,-29.308428
295,1633986177.0,-0.427,-0.63,9.597,0.008,0.004,0.01,543.1,-19.838,32.944,-57.038,5.0,-32.95472,-60.62345,34.8,10.499999999999998,-0.63,-35.291405
296,1633986178.0,-0.384,-0.913,9.944,-0.005,-0.009,-0.0,543.1,-25.163,33.356,-56.906,5.0,-32.95463,-60.62351,34.7,10.833333333333334,-0.913,-31.665155
297,1633986179.0,-0.411,-0.405,9.202,-0.029,-0.008,0.005,492.6,-22.575,33.15,-56.344,5.0,-32.95454,-60.62356,34.5,10.916666666666666,-0.405,-34.86622
298,1633986180.0,-0.063,-0.807,10.282,0.004,0.031,0.009,492.6,-24.169,33.806,-56.925,5.0,-32.95445,-60.62362,33.8,10.972222222222221,-0.807,-31.638243
299,1633986181.0,-0.382,-0.793,9.571,-0.032,-0.018,0.007,492.6,-22.144,33.15,-57.131,5.0,-32.95437,-60.62368,34.4,10.86111111111111,-0.793,-34.88462
300,1633986182.0,-0.159,-0.867,9.26,-0.004,0.028,0.017,492.6,-23.438,33.0,-59.269,5.0,-32.95429,-60.62373,34.3,10.666666666666666,-0.867,-30.90355
301,1633986183.0,-0.502,-0.745,9.279,-0.003,0.009,0.017,492.6,-22.594,33.619,-60.544,5.0,-32.95429,-60.62373,34.3,10.666666666666666,-0.745,-33.48335
302,1633986184.0,-0.528,-0.846,10.199,0.007,0.001,0.009,492.6,-26.531,35.906,-58.594,5.0,-32.9542,-60.62379,34.3,10.277777777777777,-0.846,-30.55651
303,1633986185.0,-0.291,-1.001,10.682,0.038,0.016,0.02,610.7,-20.194,35.644,-56.569,5.0,-32.95411,-60.62385,34.8,10.11111111111111,-1.001,-33.031044
304,1633986186.0,-0.504,-0.408,9.533,-0.002,-0.019,0.026,610.7,-26.55,36.375,-58.894,5.0,-32.95403,-60.62391,35.1,10.027777777777779,-0.408,-33.1616
305,1633986187.0,-0.121,-0.341,9.6,0.009,0.001,-0.02,610.7,-16.238,32.888,-55.556,5.0,-32.95395,-60.62397,35.0,10.222222222222221,-0.341,-34.273453
306,1633986188.0,-0.657,-0.965,9.748,0.026,0.022,0.029,610.7,-24.731,32.869,-60.956,5.0,-32.95388,-60.62404,35.2,10.388888888888888,-0.965,-36.249866
307,1633986189.0,-0.89,-0.731,9.396,-0.031,0.009,0.041,610.7,-22.275,32.513,-58.519,5.0,-32.9538,-60.6241,35.0,10.222222222222221,-0.731,-35.823895
308,1633986190.0,-0.813,-0.994,9.19,0.01,-0.026,0.042,610.7,-19.125,28.519,-58.275,5.0,-32.95373,-60.62417,35.0,10.027777777777779,-0.994,-41.777103
309,1633986191.0,-0.15,-0.642,9.906,0.011,-0.005,0.042,683.9,-24.188,34.125,-61.125,5.0,-32.95366,-60.62424,35.1,9.75,-0.642,-44.86719
